string_external_id,abundance,ENSPID,UniProtID,MolecularWeight
9606.ENSP00000264883,167.0,ENSP00000264883,Q7Z3B4,55435.0
9606.ENSP00000261483,167.0,ENSP00000261483,Q16706,131141.0
9606.ENSP00000386992,167.0,ENSP00000386992,Q9UI26,112535.0
9606.ENSP00000403902,167.0,ENSP00000403902,Q8WUF5,89091.0
9606.ENSP00000196061,167.0,ENSP00000196061,Q02809,83550.0
9606.ENSP00000359688,167.0,ENSP00000359688,Q9H9Y2,40111.0
9606.ENSP00000367029,167.0,ENSP00000367029,Q9GZS1,47260.0
9606.ENSP00000385080,167.0,ENSP00000385080,P16930,46374.0
9606.ENSP00000469836,167.0,ENSP00000469836,Q567V2,23180.0
9606.ENSP00000353458,167.0,ENSP00000353458,Q9NRL2,178702.0
9606.ENSP00000292147,167.0,ENSP00000292147,O95571,27873.0
9606.ENSP00000428489,167.0,ENSP00000428489,Q96KB5,36085.0
9606.ENSP00000207549,167.0,ENSP00000207549,Q70J99,123282.0
9606.ENSP00000338573,167.0,ENSP00000338573,Q9NVN8,65573.0
9606.ENSP00000355046,167.0,ENSP00000355046,P03891,38961.0
9606.ENSP00000240423,167.0,ENSP00000240423,Q15003,82563.0
9606.ENSP00000254630,167.0,ENSP00000254630,Q96EY7,78550.0
9606.ENSP00000231198,167.0,ENSP00000231198,Q9NWX6,34831.0
9606.ENSP00000361232,167.0,ENSP00000361232,Q9H8H2,94087.0
9606.ENSP00000368237,167.0,ENSP00000368237,Q8NHH9,66229.0
9606.ENSP00000394869,167.0,ENSP00000394869,Q9UI10,57557.0
9606.ENSP00000229595,167.0,ENSP00000229595,Q9Y294,22969.0
9606.ENSP00000359518,167.0,ENSP00000359518,Q9NV56,22417.0
9606.ENSP00000369055,167.0,ENSP00000369055,P15291,43920.0
9606.ENSP00000394085,167.0,ENSP00000394085,Q6NYC1,46462.0
9606.ENSP00000233596,167.0,ENSP00000233596,Q96HR9,23418.0
9606.ENSP00000244534,167.0,ENSP00000244534,P16402,22350.0
9606.ENSP00000324527,167.0,ENSP00000324527,O94832,116202.0
9606.ENSP00000350491,167.0,ENSP00000350491,P49642,49902.0
9606.ENSP00000235521,167.0,ENSP00000235521,Q9UGM6,40147.0
9606.ENSP00000368767,167.0,ENSP00000368767,Q12797,85863.0
9606.ENSP00000263461,167.0,ENSP00000263461,Q9BZH6,136685.0
9606.ENSP00000281141,167.0,ENSP00000281141,O75794,39135.0
9606.ENSP00000417190,167.0,ENSP00000417190,Q8N5M1,32772.0
9606.ENSP00000305442,167.0,ENSP00000305442,P83436,86344.0
9606.ENSP00000250448,167.0,ENSP00000250448,P55317,49148.0
9606.ENSP00000422607,167.0,ENSP00000422607,P33121,77943.0
9606.ENSP00000311825,167.0,ENSP00000311825,P56545,48945.0
9606.ENSP00000280800,167.0,ENSP00000280800,Q8NHP8,65472.0
9606.ENSP00000328088,167.0,ENSP00000328088,Q96IZ0,36568.0
9606.ENSP00000261854,167.0,ENSP00000261854,Q8TCT8,58143.0
9606.ENSP00000318016,166.0,ENSP00000318016,Q12768,134286.0
9606.ENSP00000393541,166.0,ENSP00000393541,Q9BW83,20480.0
9606.ENSP00000300456,166.0,ENSP00000300456,Q6P1M0,72064.0
9606.ENSP00000416583,166.0,ENSP00000416583,Q9Y315,35231.0
9606.ENSP00000342858,166.0,ENSP00000342858,Q96AC1,77861.0
9606.ENSP00000261249,166.0,ENSP00000261249,Q32P41,58256.0
9606.ENSP00000361892,166.0,ENSP00000361892,Q13043,55630.0
9606.ENSP00000267812,166.0,ENSP00000267812,P55081,51958.0
9606.ENSP00000349576,166.0,ENSP00000349576,P32321,20016.0
9606.ENSP00000465099,166.0,ENSP00000465099,O15446,54986.0
9606.ENSP00000256578,166.0,ENSP00000256578,Q01433,94890.0
9606.ENSP00000376465,166.0,ENSP00000376465,Q14435,72610.0
9606.ENSP00000380178,166.0,ENSP00000380178,P62253,19509.0
9606.ENSP00000350937,166.0,ENSP00000350937,Q9UGI8,47996.0
9606.ENSP00000331879,166.0,ENSP00000331879,O60678,59903.0
9606.ENSP00000345672,166.0,ENSP00000345672,P07858,37822.0
9606.ENSP00000215582,166.0,ENSP00000215582,Q8IVT2,75357.0
9606.ENSP00000336701,166.0,ENSP00000336701,O43502,42190.0
9606.ENSP00000363999,166.0,ENSP00000363999,Q8N5N7,18325.0
9606.ENSP00000355279,166.0,ENSP00000355279,Q9UIV1,32745.0
9606.ENSP00000264255,166.0,ENSP00000264255,O14530,26534.0
9606.ENSP00000433126,166.0,ENSP00000433126,Q5BJD5,32513.0
9606.ENSP00000260324,166.0,ENSP00000260324,Q9Y6N5,49961.0
9606.ENSP00000258169,166.0,ENSP00000258169,Q99547,19024.0
9606.ENSP00000460823,166.0,ENSP00000460823,O75674,52989.0
9606.ENSP00000356584,166.0,ENSP00000356584,Q8NFQ8,51263.0
9606.ENSP00000206542,166.0,ENSP00000206542,Q9NPF4,36427.0
9606.ENSP00000209873,166.0,ENSP00000209873,Q9NRG9,59574.0
9606.ENSP00000378350,166.0,ENSP00000378350,Q9UJX2,68834.0
9606.ENSP00000272645,166.0,ENSP00000272645,O15514,16311.0
9606.ENSP00000370460,166.0,ENSP00000370460,Q6UX04,53847.0
9606.ENSP00000261623,166.0,ENSP00000261623,P13498,21013.0
9606.ENSP00000261600,166.0,ENSP00000261600,Q96FV9,75666.0
9606.ENSP00000185150,166.0,ENSP00000185150,Q96DZ1,54858.0
9606.ENSP00000217958,166.0,ENSP00000217958,O75832,24428.0
9606.ENSP00000313921,166.0,ENSP00000313921,Q9UJ68,26132.0
9606.ENSP00000378624,166.0,ENSP00000378624,Q5GLZ8,118563.0
9606.ENSP00000309430,166.0,ENSP00000309430,Q96S52,61656.0
9606.ENSP00000325958,166.0,ENSP00000325958,Q8WUK0,22844.0
9606.ENSP00000320658,166.0,ENSP00000320658,Q9Y2Z4,53199.0
9606.ENSP00000362948,166.0,ENSP00000362948,Q9BUE0,23663.0
9606.ENSP00000254803,166.0,ENSP00000254803,Q9NQZ2,54558.0
9606.ENSP00000266263,166.0,ENSP00000266263,Q9UDX5,18010.0
9606.ENSP00000380402,166.0,ENSP00000380402,P25325,33178.0
9606.ENSP00000370588,166.0,ENSP00000370588,P14209,18848.0
9606.ENSP00000262374,166.0,ENSP00000262374,Q9BT22,52518.0
9606.ENSP00000216911,166.0,ENSP00000216911,O14965,45823.0
9606.ENSP00000419740,166.0,ENSP00000419740,Q96CB9,43089.0
9606.ENSP00000351100,166.0,ENSP00000351100,Q9H6Y2,42070.0
9606.ENSP00000446093,166.0,ENSP00000446093,Q9BSJ2,102534.0
9606.ENSP00000382091,166.0,ENSP00000382091,Q6P6C2,44256.0
9606.ENSP00000253861,166.0,ENSP00000253861,Q96A65,110498.0
9606.ENSP00000267064,166.0,ENSP00000267064,Q8TAQ2,132879.0
9606.ENSP00000372335,166.0,ENSP00000372335,Q9H3P2,57277.0
9606.ENSP00000383365,166.0,ENSP00000383365,Q9NNW7,56507.0
9606.ENSP00000039989,166.0,ENSP00000039989,Q96AE7,129558.0
9606.ENSP00000353910,166.0,ENSP00000353910,Q9BYC5,66516.0
9606.ENSP00000285420,166.0,ENSP00000285420,A0A087X0W9,37326.0
9606.ENSP00000269701,166.0,ENSP00000269701,O43823,76108.0
9606.ENSP00000417610,166.0,ENSP00000417610,Q9ULC3,26659.0
9606.ENSP00000265471,166.0,ENSP00000265471,O94766,37122.0
9606.ENSP00000261183,166.0,ENSP00000261183,Q9BZF1,101196.0
9606.ENSP00000247003,165.0,ENSP00000247003,Q9Y6V7,54226.0
9606.ENSP00000365233,165.0,ENSP00000365233,P29144,138350.0
9606.ENSP00000466967,165.0,ENSP00000466967,Q9NXH9,72234.0
9606.ENSP00000377601,165.0,ENSP00000377601,A0A0B4J1V9,102715.0
9606.ENSP00000356920,165.0,ENSP00000356920,Q9UNI6,37687.0
9606.ENSP00000361524,165.0,ENSP00000361524,Q9NZ63,33688.0
9606.ENSP00000302564,165.0,ENSP00000302564,Q07817,26049.0
9606.ENSP00000254730,165.0,ENSP00000254730,P57772,65305.0
9606.ENSP00000256594,165.0,ENSP00000256594,P21266,26560.0
9606.ENSP00000264689,165.0,ENSP00000264689,Q9NUQ7,53261.0
9606.ENSP00000363524,165.0,ENSP00000363524,O95239,139881.0
9606.ENSP00000348510,165.0,ENSP00000348510,Q12789,238875.0
9606.ENSP00000352264,165.0,ENSP00000352264,Q9Y5K6,71451.0
9606.ENSP00000366939,165.0,ENSP00000366939,Q9BQP7,39421.0
9606.ENSP00000386394,165.0,ENSP00000386394,Q9GZT8,41968.0
9606.ENSP00000379601,165.0,ENSP00000379601,P51159,24868.0
9606.ENSP00000333401,165.0,ENSP00000333401,Q9NQ50,24490.0
9606.ENSP00000261245,165.0,ENSP00000261245,P51948,35823.0
9606.ENSP00000261590,165.0,ENSP00000261590,Q14126,122294.0
9606.ENSP00000265271,165.0,ENSP00000265271,Q9P2N5,118718.0
9606.ENSP00000273375,165.0,ENSP00000273375,Q5HYI8,26423.0
9606.ENSP00000361032,165.0,ENSP00000361032,Q15527,29618.0
9606.ENSP00000454038,165.0,ENSP00000454038,H0YNJ6,46938.0
9606.ENSP00000156471,165.0,ENSP00000156471,O60306,171295.0
9606.ENSP00000380460,165.0,ENSP00000380460,Q9Y263,87157.0
9606.ENSP00000325863,165.0,ENSP00000325863,P49959,80593.0
9606.ENSP00000387170,165.0,ENSP00000387170,Q6Y7W6,150070.0
9606.ENSP00000262461,165.0,ENSP00000262461,P55011,131447.0
9606.ENSP00000229416,165.0,ENSP00000229416,,
9606.ENSP00000240316,165.0,ENSP00000240316,P38432,62608.0
9606.ENSP00000455607,165.0,ENSP00000455607,P15735,46442.0
9606.ENSP00000458954,165.0,ENSP00000458954,Q99567,83542.0
9606.ENSP00000271526,165.0,ENSP00000271526,Q92733,52418.0
9606.ENSP00000317327,165.0,ENSP00000317327,P57075,74123.0
9606.ENSP00000374529,165.0,ENSP00000374529,O75909,64240.0
9606.ENSP00000242576,165.0,ENSP00000242576,P13051,34645.0
9606.ENSP00000346442,165.0,ENSP00000346442,Q12912,62122.0
9606.ENSP00000353793,165.0,ENSP00000353793,O75717,125967.0
9606.ENSP00000254928,165.0,ENSP00000254928,O75616,48350.0
9606.ENSP00000363779,165.0,ENSP00000363779,O95163,150254.0
9606.ENSP00000347532,165.0,ENSP00000347532,A0MZ66,71640.0
9606.ENSP00000358716,165.0,ENSP00000358716,Q9UHI6,92241.0
9606.ENSP00000368632,165.0,ENSP00000368632,P23771,47916.0
9606.ENSP00000367024,165.0,ENSP00000367024,Q86UY6,27194.0
9606.ENSP00000471896,165.0,ENSP00000471896,Q14653,47219.0
9606.ENSP00000292476,165.0,ENSP00000292476,O95639,30255.0
9606.ENSP00000381823,165.0,ENSP00000381823,O95486,119749.0
9606.ENSP00000353463,165.0,ENSP00000353463,Q86YP4,68063.0
9606.ENSP00000297056,165.0,ENSP00000297056,Q8NCG7,73732.0
9606.ENSP00000260385,165.0,ENSP00000260385,Q96TC7,52118.0
9606.ENSP00000261893,165.0,ENSP00000261893,P83111,60694.0
9606.ENSP00000396628,165.0,ENSP00000396628,Q9Y6I9,34189.0
9606.ENSP00000308193,165.0,ENSP00000308193,Q8TDP1,17840.0
9606.ENSP00000301021,165.0,ENSP00000301021,Q9UL33,16146.0
9606.ENSP00000470652,165.0,ENSP00000470652,Q96K37,44773.0
9606.ENSP00000160827,165.0,ENSP00000160827,Q14807,73262.0
9606.ENSP00000253329,165.0,ENSP00000253329,Q8WUA2,57225.0
9606.ENSP00000339883,165.0,ENSP00000339883,Q14739,70703.0
9606.ENSP00000360727,165.0,ENSP00000360727,Q3YEC7,79549.0
9606.ENSP00000278618,165.0,ENSP00000278618,Q9NRN7,35776.0
9606.ENSP00000292211,165.0,ENSP00000292211,Q7Z7E8,46127.0
9606.ENSP00000299427,165.0,ENSP00000299427,O14773,61248.0
9606.ENSP00000261745,165.0,ENSP00000261745,Q14CX7,112292.0
9606.ENSP00000360803,165.0,ENSP00000360803,Q5SXM8,19204.0
9606.ENSP00000274458,165.0,ENSP00000274458,Q9Y6G5,22966.0
9606.ENSP00000216468,165.0,ENSP00000216468,Q6PL24,35740.0
9606.ENSP00000378254,165.0,ENSP00000378254,Q32P44,95197.0
9606.ENSP00000358072,165.0,ENSP00000358072,Q9H1Y0,32447.0
9606.ENSP00000428564,164.0,ENSP00000428564,O95487,137418.0
9606.ENSP00000338788,164.0,ENSP00000338788,Q8WU90,48602.0
9606.ENSP00000303908,164.0,ENSP00000303908,Q6IBS0,39548.0
9606.ENSP00000352167,164.0,ENSP00000352167,Q8N8R3,32062.0
9606.ENSP00000314193,164.0,ENSP00000314193,Q8IWA0,94499.0
9606.ENSP00000199814,164.0,ENSP00000199814,Q9NW64,46896.0
9606.ENSP00000379911,164.0,ENSP00000379911,Q9BS16,31655.0
9606.ENSP00000467024,164.0,ENSP00000467024,P54725,39609.0
9606.ENSP00000343412,164.0,ENSP00000343412,Q9NXR7,43552.0
9606.ENSP00000262887,164.0,ENSP00000262887,P18887,69498.0
9606.ENSP00000262213,164.0,ENSP00000262213,Q15629,43072.0
9606.ENSP00000371811,164.0,ENSP00000371811,Q8IYU8,49666.0
9606.ENSP00000373772,164.0,ENSP00000373772,Q5VTR2,113662.0
9606.ENSP00000344220,164.0,ENSP00000344220,O15530,63152.0
9606.ENSP00000263934,164.0,ENSP00000263934,O60333,204476.0
9606.ENSP00000353072,164.0,ENSP00000353072,Q93084,109256.0
9606.ENSP00000262753,164.0,ENSP00000262753,Q8WVV4,68065.0
9606.ENSP00000316357,164.0,ENSP00000316357,Q93008,290463.0
9606.ENSP00000342148,164.0,ENSP00000342148,Q9NRX6,8294.0
9606.ENSP00000372326,164.0,ENSP00000372326,A0A499FJN5,40230.0
9606.ENSP00000282541,164.0,ENSP00000282541,Q8N335,38419.0
9606.ENSP00000300093,164.0,ENSP00000300093,P53350,68255.0
9606.ENSP00000257904,164.0,ENSP00000257904,P11802,33730.0
9606.ENSP00000359170,164.0,ENSP00000359170,Q9BVM2,23240.0
9606.ENSP00000309640,164.0,ENSP00000309640,Q8NBI6,43807.0
9606.ENSP00000262878,164.0,ENSP00000262878,Q9Y3Z3,72201.0
9606.ENSP00000436901,164.0,ENSP00000436901,Q92785,44155.0
9606.ENSP00000394183,164.0,ENSP00000394183,Q96HQ2,13196.0
9606.ENSP00000363001,164.0,ENSP00000363001,Q92485,50814.0
9606.ENSP00000258662,164.0,ENSP00000258662,Q9NV35,18609.0
9606.ENSP00000384638,164.0,ENSP00000384638,P26232,105313.0
9606.ENSP00000314649,164.0,ENSP00000314649,P51649,57215.0
9606.ENSP00000419475,164.0,ENSP00000419475,Q86X83,22745.0
9606.ENSP00000410833,164.0,ENSP00000410833,Q04446,80474.0
9606.ENSP00000260818,164.0,ENSP00000260818,O75165,254415.0
9606.ENSP00000385000,164.0,ENSP00000385000,O00139,79955.0
9606.ENSP00000253107,164.0,ENSP00000253107,Q9NQ55,53194.0
9606.ENSP00000327650,164.0,ENSP00000327650,Q9H267,70585.0
9606.ENSP00000238379,164.0,ENSP00000238379,Q9BSH5,28000.0
9606.ENSP00000346874,164.0,ENSP00000346874,Q8WVX9,59357.0
9606.ENSP00000335636,164.0,ENSP00000335636,P61599,20368.0
9606.ENSP00000352400,164.0,ENSP00000352400,P35658,213620.0
9606.ENSP00000163416,164.0,ENSP00000163416,Q8TBA6,83024.0
9606.ENSP00000360154,164.0,ENSP00000360154,Q01968,104205.0
9606.ENSP00000273359,164.0,ENSP00000273359,Q9NUJ1,33933.0
9606.ENSP00000267838,164.0,ENSP00000267838,Q8IV50,23463.0
9606.ENSP00000414624,164.0,ENSP00000414624,Q14558,39394.0
9606.ENSP00000420127,164.0,ENSP00000420127,P51151,22838.0
9606.ENSP00000334100,164.0,ENSP00000334100,Q9UPT5,83382.0
9606.ENSP00000366997,164.0,ENSP00000366997,Q9Y2L1,109003.0
9606.ENSP00000220913,164.0,ENSP00000220913,Q9NRG0,14711.0
9606.ENSP00000360593,164.0,ENSP00000360593,Q96BR5,25709.0
9606.ENSP00000315397,164.0,ENSP00000315397,Q92665,45318.0
9606.ENSP00000371133,164.0,ENSP00000371133,Q9NP66,40144.0
9606.ENSP00000219837,164.0,ENSP00000219837,Q1ED39,51589.0
9606.ENSP00000355632,164.0,ENSP00000355632,Q10471,64733.0
9606.ENSP00000295899,164.0,ENSP00000295899,Q6I9Y2,23743.0
9606.ENSP00000321070,164.0,ENSP00000321070,P23368,65444.0
9606.ENSP00000362687,164.0,ENSP00000362687,Q9BQ39,82565.0
9606.ENSP00000339787,164.0,ENSP00000339787,O60488,79188.0
9606.ENSP00000216602,164.0,ENSP00000216602,Q9BQ24,26506.0
9606.ENSP00000346437,164.0,ENSP00000346437,O95352,77960.0
9606.ENSP00000012049,164.0,ENSP00000012049,Q9NXS2,42924.0
9606.ENSP00000007390,164.0,ENSP00000007390,Q9UJK0,33596.0
9606.ENSP00000323687,164.0,ENSP00000323687,Q9C0C9,141293.0
9606.ENSP00000300896,164.0,ENSP00000300896,Q8NFA0,181656.0
9606.ENSP00000310042,164.0,ENSP00000310042,Q969S3,54272.0
9606.ENSP00000276569,164.0,ENSP00000276569,Q9NVT9,31281.0
9606.ENSP00000339017,163.0,ENSP00000339017,Q8NBU5,40744.0
9606.ENSP00000354111,163.0,ENSP00000354111,Q9H3Z4,22149.0
9606.ENSP00000276533,163.0,ENSP00000276533,Q9BRT9,26047.0
9606.ENSP00000263956,163.0,ENSP00000263956,Q9Y5Q9,101272.0
9606.ENSP00000261637,163.0,ENSP00000261637,O75691,318385.0
9606.ENSP00000399982,163.0,ENSP00000399982,P49848,72668.0
9606.ENSP00000254286,163.0,ENSP00000254286,Q9NZ32,46307.0
9606.ENSP00000238647,163.0,ENSP00000238647,Q9H1B7,82659.0
9606.ENSP00000325266,163.0,ENSP00000325266,Q8N5M4,20013.0
9606.ENSP00000348168,163.0,ENSP00000348168,P29084,33044.0
9606.ENSP00000324463,163.0,ENSP00000324463,P49750,241645.0
9606.ENSP00000324792,163.0,ENSP00000324792,Q8NCF5,45817.0
9606.ENSP00000401018,163.0,ENSP00000401018,Q9BRX5,24535.0
9606.ENSP00000421566,163.0,ENSP00000421566,Q9NQW7,69918.0
9606.ENSP00000194214,163.0,ENSP00000194214,Q9Y547,16297.0
9606.ENSP00000311135,163.0,ENSP00000311135,Q8IY37,129545.0
9606.ENSP00000377633,163.0,ENSP00000377633,O95630,48077.0
9606.ENSP00000256644,163.0,ENSP00000256644,A0A8Z5A536,18159.0
9606.ENSP00000236980,163.0,ENSP00000236980,Q9NYY8,81463.0
9606.ENSP00000376587,163.0,ENSP00000376587,,
9606.ENSP00000361658,163.0,ENSP00000361658,Q5SRE5,196043.0
9606.ENSP00000310117,163.0,ENSP00000310117,Q96C90,15911.0
9606.ENSP00000339740,163.0,ENSP00000339740,Q13557,56369.0
9606.ENSP00000295851,163.0,ENSP00000295851,A0A7D9NKC8,55682.0
9606.ENSP00000262300,163.0,ENSP00000262300,Q99640,54521.0
9606.ENSP00000367787,163.0,ENSP00000367787,P49916,112907.0
9606.ENSP00000372005,163.0,ENSP00000372005,Q96DA6,12499.0
9606.ENSP00000279036,163.0,ENSP00000279036,Q969N2,65700.0
9606.ENSP00000307423,163.0,ENSP00000307423,Q10469,51550.0
9606.ENSP00000297632,163.0,ENSP00000297632,Q6PI78,25498.0
9606.ENSP00000353270,163.0,ENSP00000353270,Q96RQ1,42549.0
9606.ENSP00000355086,163.0,ENSP00000355086,,
9606.ENSP00000465075,163.0,ENSP00000465075,Q8NBT2,22443.0
9606.ENSP00000480158,163.0,ENSP00000480158,,
9606.ENSP00000436152,163.0,ENSP00000436152,O14683,21054.0
9606.ENSP00000425759,163.0,ENSP00000425759,P15954,7246.0
9606.ENSP00000354982,163.0,ENSP00000354982,P00414,29951.0
9606.ENSP00000263904,163.0,ENSP00000263904,O75886,58164.0
9606.ENSP00000319104,163.0,ENSP00000319104,Q7KZ85,199073.0
9606.ENSP00000233575,163.0,ENSP00000233575,Q15036,52901.0
9606.ENSP00000341938,163.0,ENSP00000341938,Q8NBJ7,33843.0
9606.ENSP00000387187,163.0,ENSP00000387187,P84101,6900.0
9606.ENSP00000264010,163.0,ENSP00000264010,P49711,82785.0
9606.ENSP00000397441,163.0,ENSP00000397441,Q9Y2V7,73279.0
9606.ENSP00000272748,163.0,ENSP00000272748,Q9C0E8,47740.0
9606.ENSP00000225388,163.0,ENSP00000225388,Q7Z417,76121.0
9606.ENSP00000361995,163.0,ENSP00000361995,Q9BTX7,38515.0
9606.ENSP00000352522,163.0,ENSP00000352522,Q9UI12,55883.0
9606.ENSP00000176763,163.0,ENSP00000176763,O94804,112135.0
9606.ENSP00000325677,163.0,ENSP00000325677,O75150,113678.0
9606.ENSP00000294785,163.0,ENSP00000294785,Q92542,78411.0
9606.ENSP00000355237,163.0,ENSP00000355237,Q9Y5S2,194315.0
9606.ENSP00000355471,163.0,ENSP00000355471,Q9H5Q4,45349.0
9606.ENSP00000348216,163.0,ENSP00000348216,Q9C037,57461.0
9606.ENSP00000312304,163.0,ENSP00000312304,P51580,28180.0
9606.ENSP00000420484,163.0,ENSP00000420484,Q9Y530,17025.0
9606.ENSP00000359958,163.0,ENSP00000359958,O95218,37404.0
9606.ENSP00000418661,163.0,ENSP00000418661,Q86Y79,22937.0
9606.ENSP00000363384,163.0,ENSP00000363384,O00488,15199.0
9606.ENSP00000311857,163.0,ENSP00000311857,P17706,48473.0
9606.ENSP00000369739,163.0,ENSP00000369739,Q86WA6,32543.0
9606.ENSP00000396452,163.0,ENSP00000396452,Q08623,25249.0
9606.ENSP00000332247,163.0,ENSP00000332247,Q9Y487,98082.0
9606.ENSP00000385410,163.0,ENSP00000385410,Q14978,73603.0
9606.ENSP00000357943,163.0,ENSP00000357943,O76027,38364.0
9606.ENSP00000366800,162.0,ENSP00000366800,Q9NVH1,63278.0
9606.ENSP00000296504,162.0,ENSP00000296504,O75446,23306.0
9606.ENSP00000364403,162.0,ENSP00000364403,Q5T4S7,573841.0
9606.ENSP00000381266,162.0,ENSP00000381266,P57081,45490.0
9606.ENSP00000265562,162.0,ENSP00000265562,Q9H3S7,178974.0
9606.ENSP00000450731,162.0,ENSP00000450731,Q9UEU0,26688.0
9606.ENSP00000298717,162.0,ENSP00000298717,Q86U44,64474.0
9606.ENSP00000422626,162.0,ENSP00000422626,Q4G0J3,66899.0
9606.ENSP00000452521,162.0,ENSP00000452521,Q147X3,39320.0
9606.ENSP00000261023,162.0,ENSP00000261023,P06756,116038.0
9606.ENSP00000295767,162.0,ENSP00000295767,Q8N4Q1,15996.0
9606.ENSP00000422375,162.0,ENSP00000422375,Q96DE0,21273.0
9606.ENSP00000360305,162.0,ENSP00000360305,O00151,36072.0
9606.ENSP00000438748,162.0,ENSP00000438748,Q8ND04,109684.0
9606.ENSP00000260247,162.0,ENSP00000260247,Q9BTE7,27508.0
9606.ENSP00000296754,162.0,ENSP00000296754,Q9NZ08,107235.0
9606.ENSP00000378887,162.0,ENSP00000378887,Q6IAN0,35119.0
9606.ENSP00000259021,162.0,ENSP00000259021,O95251,70642.0
9606.ENSP00000378402,162.0,ENSP00000378402,Q96ST3,145175.0
9606.ENSP00000472847,162.0,ENSP00000472847,Q9NP81,58283.0
9606.ENSP00000362361,162.0,ENSP00000362361,P50750,42778.0
9606.ENSP00000479964,162.0,ENSP00000479964,,
9606.ENSP00000256637,162.0,ENSP00000256637,Q99523,92068.0
9606.ENSP00000238875,162.0,ENSP00000238875,Q3ZCW2,18986.0
9606.ENSP00000353098,162.0,ENSP00000353098,Q9BTE3,72980.0
9606.ENSP00000377424,162.0,ENSP00000377424,A0A2U3TZM5,19526.0
9606.ENSP00000228347,162.0,ENSP00000228347,Q9NW08,127785.0
9606.ENSP00000261839,162.0,ENSP00000261839,Q9NQX4,202810.0
9606.ENSP00000271732,162.0,ENSP00000271732,Q9H4A5,32767.0
9606.ENSP00000439467,162.0,ENSP00000439467,Q16342,38592.0
9606.ENSP00000313875,162.0,ENSP00000313875,P15529,43747.0
9606.ENSP00000315775,162.0,ENSP00000315775,J3KNI1,89501.0
9606.ENSP00000380998,162.0,ENSP00000380998,Q9HD42,21703.0
9606.ENSP00000274311,162.0,ENSP00000274311,Q9BRX2,43359.0
9606.ENSP00000307674,162.0,ENSP00000307674,Q8WVQ1,44840.0
9606.ENSP00000360475,162.0,ENSP00000360475,Q8N5I2,45981.0
9606.ENSP00000225724,162.0,ENSP00000225724,O95249,28613.0
9606.ENSP00000266087,162.0,ENSP00000266087,Q9Y3I1,58503.0
9606.ENSP00000432279,162.0,ENSP00000432279,Q7LBR1,22109.0
9606.ENSP00000340896,162.0,ENSP00000340896,Q9UBL3,68723.0
9606.ENSP00000307265,162.0,ENSP00000307265,Q8IU81,61688.0
9606.ENSP00000263381,162.0,ENSP00000263381,O95785,178674.0
9606.ENSP00000465432,162.0,ENSP00000465432,Q9UNZ5,10577.0
9606.ENSP00000337194,162.0,ENSP00000337194,Q13523,116987.0
9606.ENSP00000215574,162.0,ENSP00000215574,P49427,26737.0
9606.ENSP00000313140,162.0,ENSP00000313140,Q9NVH0,70353.0
9606.ENSP00000297431,162.0,ENSP00000297431,O43913,50283.0
9606.ENSP00000259229,162.0,ENSP00000259229,Q96NT0,19761.0
9606.ENSP00000329697,162.0,ENSP00000329697,O43688,32574.0
9606.ENSP00000356903,162.0,ENSP00000356903,Q16222,58769.0
9606.ENSP00000221265,162.0,ENSP00000221265,Q8N7H5,59976.0
9606.ENSP00000384015,162.0,ENSP00000384015,O94901,87110.0
9606.ENSP00000322570,162.0,ENSP00000322570,Q07864,261518.0
9606.ENSP00000288532,162.0,ENSP00000288532,Q5HYK3,37140.0
9606.ENSP00000226574,161.0,ENSP00000226574,P19838,105356.0
9606.ENSP00000229922,161.0,ENSP00000229922,P40123,52824.0
9606.ENSP00000317579,161.0,ENSP00000317579,Q96GQ5,51018.0
9606.ENSP00000404042,161.0,ENSP00000404042,Q7Z7H5,25943.0
9606.ENSP00000366098,161.0,ENSP00000366098,O95070,32011.0
9606.ENSP00000483345,161.0,ENSP00000483345,Q7Z4V5,74317.0
9606.ENSP00000344393,161.0,ENSP00000344393,Q9Y324,23370.0
9606.ENSP00000318158,161.0,ENSP00000318158,Q96EL2,19015.0
9606.ENSP00000432119,161.0,ENSP00000432119,Q6RFH5,42441.0
9606.ENSP00000221486,161.0,ENSP00000221486,O75792,33395.0
9606.ENSP00000004531,161.0,ENSP00000004531,P52569,71673.0
9606.ENSP00000319918,161.0,ENSP00000319918,Q8TB96,68108.0
9606.ENSP00000297540,161.0,ENSP00000297540,Q9H814,44403.0
9606.ENSP00000261708,161.0,ENSP00000261708,Q9NYH9,70194.0
9606.ENSP00000362268,161.0,ENSP00000362268,Q6UXV4,29159.0
9606.ENSP00000354878,161.0,ENSP00000354878,Q7Z4S6,187179.0
9606.ENSP00000361064,161.0,ENSP00000361064,Q9UNW1,55051.0
9606.ENSP00000484121,161.0,ENSP00000484121,A0A087X1E4,41595.0
9606.ENSP00000388920,161.0,ENSP00000388920,Q6NW29,21251.0
9606.ENSP00000361499,161.0,ENSP00000361499,Q9GZM5,38248.0
9606.ENSP00000297578,161.0,ENSP00000297578,Q9H2D1,35407.0
9606.ENSP00000301765,161.0,ENSP00000301765,A5D8V6,38659.0
9606.ENSP00000379568,161.0,ENSP00000379568,Q5T8D3,60092.0
9606.ENSP00000324287,161.0,ENSP00000324287,Q15057,88029.0
9606.ENSP00000314733,161.0,ENSP00000314733,Q9H0E2,30282.0
9606.ENSP00000360541,161.0,ENSP00000360541,P23786,73777.0
